% of Delayed Flights,Airport Code,Airport Name,Carrier Code,Carrier Name,City,Date,Minutes of Delay per Flight,Minutes of Delay,Number of Flights,Number of Records,Ontime Category,State
1,ATL,Hartsfield-Jackson Atlanta,OO,SkyWest,Atlanta,3/1/13,53,934,17.55,1,Delayed by Late Aircraft,GA
1,ORD,Chicago O'Hare International,OO,SkyWest,Chicago,3/1/13,63,14879,237.15,1,Delayed by Late Aircraft,IL
1,DTW,Detroit Metro Wayne County,OO,SkyWest,Detroit,3/1/13,39,995,25.27,1,Delayed by Late Aircraft,MI
1,MSP,Minneapolis-St Paul International,OO,SkyWest,Minneapolis,3/1/13,63,9669,152.87,1,Delayed by Late Aircraft,MN
1,CLT,Charlotte Douglas International,OO,SkyWest,Charlotte,3/1/13,19,14,0.72,1,Delayed by Late Aircraft,NC
1,LAS,McCarran International,OO,SkyWest,Las Vegas,3/1/13,59,3161,53.4,1,Delayed by Late Aircraft,NV
1,DFW,Dallas/Fort Worth International,OO,SkyWest,Dallas/Fort Worth,3/1/13,53,1894,35.71,1,Delayed by Late Aircraft,TX
1,IAH,George Bush Intercontinental,OO,SkyWest,Houston,3/1/13,54,10015,186.55,1,Delayed by Late Aircraft,TX
1,SLC,Salt Lake City International,OO,SkyWest,Salt Lake City,3/1/13,57,16203,282.71,1,Delayed by Late Aircraft,UT
1,SEA,Seattle/Tacoma International,OO,SkyWest,Seattle,3/1/13,74,2165,29.37,1,Delayed by Late Aircraft,WA
1,PHX,Phoenix Sky Harbor International,UA,United,Phoenix,3/1/13,74,2786,37.89,1,Delayed by Late Aircraft,AZ
1,LAX,Los Angeles International,UA,United,Los Angeles,3/1/13,72,9410,129.83,1,Delayed by Late Aircraft,CA
1,SFO,San Francisco International,UA,United,San Francisco,3/1/13,70,11335,161.85,1,Delayed by Late Aircraft,CA
1,DEN,Denver International,UA,United,Denver,3/1/13,73,14000,192.32,1,Delayed by Late Aircraft,CO
1,MCO,Orlando International,UA,United,Orlando,3/1/13,80,4166,51.96,1,Delayed by Late Aircraft,FL
1,ATL,Hartsfield-Jackson Atlanta,UA,United,Atlanta,3/1/13,40,40,1,1,Delayed by Late Aircraft,GA
1,ORD,Chicago O'Hare International,UA,United,Chicago,3/1/13,68,19422,285.79,1,Delayed by Late Aircraft,IL
1,BOS,Logan International,UA,United,Boston,3/1/13,69,3494,50.62,1,Delayed by Late Aircraft,MA
1,BWI,Baltimore/Washington International,UA,United,Baltimore,3/1/13,66,1282,19.56,1,Delayed by Late Aircraft,MD
1,DTW,Detroit Metro Wayne County,UA,United,Detroit,3/1/13,50,209,4.2,1,Delayed by Late Aircraft,MI
1,MSP,Minneapolis-St Paul International,UA,United,Minneapolis,3/1/13,64,751,11.78,1,Delayed by Late Aircraft,MN
1,CLT,Charlotte Douglas International,UA,United,Charlotte,3/1/13,74,236,3.19,1,Delayed by Late Aircraft,NC
1,EWR,Newark Liberty International,UA,United,Newark,3/1/13,75,17544,232.46,1,Delayed by Late Aircraft,NJ
1,LAS,McCarran International,UA,United,Las Vegas,3/1/13,64,3392,52.71,1,Delayed by Late Aircraft,NV
1,JFK,John F. Kennedy International,UA,United,New York,3/1/13,64,834,13.08,1,Delayed by Late Aircraft,NY
1,LGA,LaGuardia,UA,United,New York,3/1/13,65,2298,35.36,1,Delayed by Late Aircraft,NY
1,DFW,Dallas/Fort Worth International,UA,United,Dallas/Fort Worth,3/1/13,57,1207,21.34,1,Delayed by Late Aircraft,TX
1,IAH,George Bush Intercontinental,UA,United,Houston,3/1/13,67,17046,256.11,1,Delayed by Late Aircraft,TX
1,SLC,Salt Lake City International,UA,United,Salt Lake City,3/1/13,48,331,6.88,1,Delayed by Late Aircraft,UT
1,SEA,Seattle/Tacoma International,UA,United,Seattle,3/1/13,66,3847,57.87,1,Delayed by Late Aircraft,WA
1,PHX,Phoenix Sky Harbor International,US,US Airways,Phoenix,3/1/13,58,8848,151.51,1,Delayed by Late Aircraft,AZ
1,LAX,Los Angeles International,US,US Airways,Los Angeles,3/1/13,51,1243,24.48,1,Delayed by Late Aircraft,CA
1,SFO,San Francisco International,US,US Airways,San Francisco,3/1/13,71,1137,16.08,1,Delayed by Late Aircraft,CA
1,DEN,Denver International,US,US Airways,Denver,3/1/13,67,1270,18.9,1,Delayed by Late Aircraft,CO
1,MCO,Orlando International,US,US Airways,Orlando,3/1/13,58,2264,38.76,1,Delayed by Late Aircraft,FL
1,ATL,Hartsfield-Jackson Atlanta,US,US Airways,Atlanta,3/1/13,60,869,14.38,1,Delayed by Late Aircraft,GA
1,ORD,Chicago O'Hare International,US,US Airways,Chicago,3/1/13,60,1407,23.61,1,Delayed by Late Aircraft,IL
1,BOS,Logan International,US,US Airways,Boston,3/1/13,54,6086,112.32,1,Delayed by Late Aircraft,MA
1,BWI,Baltimore/Washington International,US,US Airways,Baltimore,3/1/13,48,780,16.33,1,Delayed by Late Aircraft,MD
1,DTW,Detroit Metro Wayne County,US,US Airways,Detroit,3/1/13,53,694,13.07,1,Delayed by Late Aircraft,MI
1,MSP,Minneapolis-St Paul International,US,US Airways,Minneapolis,3/1/13,39,600,15.27,1,Delayed by Late Aircraft,MN
1,CLT,Charlotte Douglas International,US,US Airways,Charlotte,3/1/13,50,15911,317.06,1,Delayed by Late Aircraft,NC
1,EWR,Newark Liberty International,US,US Airways,Newark,3/1/13,51,786,15.29,1,Delayed by Late Aircraft,NJ
1,LAS,McCarran International,US,US Airways,Las Vegas,3/1/13,82,1883,22.85,1,Delayed by Late Aircraft,NV
1,JFK,John F. Kennedy International,US,US Airways,New York,3/1/13,61,176,2.88,1,Delayed by Late Aircraft,NY
1,LGA,LaGuardia,US,US Airways,New York,3/1/13,47,1872,39.42,1,Delayed by Late Aircraft,NY
1,DFW,Dallas/Fort Worth International,US,US Airways,Dallas/Fort Worth,3/1/13,48,986,20.41,1,Delayed by Late Aircraft,TX
1,IAH,George Bush Intercontinental,US,US Airways,Houston,3/1/13,65,1292,19.94,1,Delayed by Late Aircraft,TX
1,SLC,Salt Lake City International,US,US Airways,Salt Lake City,3/1/13,43,294,6.87,1,Delayed by Late Aircraft,UT
1,SEA,Seattle/Tacoma International,US,US Airways,Seattle,3/1/13,58,369,6.35,1,Delayed by Late Aircraft,WA
1,LAX,Los Angeles International,VX,Virgin,Los Angeles,3/1/13,88,2391,27.27,1,Delayed by Late Aircraft,CA
1,SFO,San Francisco International,VX,Virgin,San Francisco,3/1/13,78,1808,23.22,1,Delayed by Late Aircraft,CA
1,ORD,Chicago O'Hare International,VX,Virgin,Chicago,3/1/13,51,81,1.59,1,Delayed by Late Aircraft,IL
1,BOS,Logan International,VX,Virgin,Boston,3/1/13,45,210,4.63,1,Delayed by Late Aircraft,MA
1,LAS,McCarran International,VX,Virgin,Las Vegas,3/1/13,75,961,12.74,1,Delayed by Late Aircraft,NV
1,JFK,John F. Kennedy International,VX,Virgin,New York,3/1/13,47,675,14.28,1,Delayed by Late Aircraft,NY
1,DFW,Dallas/Fort Worth International,VX,Virgin,Dallas/Fort Worth,3/1/13,52,460,8.89,1,Delayed by Late Aircraft,TX
1,SEA,Seattle/Tacoma International,VX,Virgin,Seattle,3/1/13,46,575,12.39,1,Delayed by Late Aircraft,WA
1,PHX,Phoenix Sky Harbor International,WN,Southwest,Phoenix,3/1/13,48,21673,449.64,1,Delayed by Late Aircraft,AZ
1,LAX,Los Angeles International,WN,Southwest,Los Angeles,3/1/13,48,13565,283.78,1,Delayed by Late Aircraft,CA
1,SFO,San Francisco International,WN,Southwest,San Francisco,3/1/13,49,6691,136.43,1,Delayed by Late Aircraft,CA
